videoid,duration
CzBxp4EtOXw,158.0
CeE4xdFmuVs,125.0
P0ePytsVcpI,108.0
7oqRCOYvOS4,213.0
aQRjyav-x8o,116.0
oZ868onS6YY,114.0
Lc1MmNI8jLc,90.0
25wcjXVp6JM,118.0
petKvkHfPJo,163.0
0jzYpSrpVqU,157.0
PXSMKQqZjaE,149.0
aJSh1zkPEvc,216.0
6vNGX3c03gM,207.0
4MG5Dy0gFFY,172.0
__3ylv_JWqw,202.0
NP5IK_pn1eY,62.0
svytEWJK6Qk,204.0
smUy5NzszX0,154.0
7pk5PLxQXJI,143.0
melCNhYmwII,162.0
hweZTM7VPbk,158.0
TXZ9nnOteV8,149.0
8KRzqPxR5zs,99.0
UBWIoJF2X4A,92.0
GJz6eFgwgkA,161.0
VVvKuI8oK3c,135.0
dTVEd7WtyAw,204.0
qU0H2mmgsjM,158.0
pWRCxdh4PTM,191.0
WlhyiskKER8,126.0
lZQF83kf-a4,132.0
AEocciZMBjc,162.0
nWWSMiBag1k,177.0
SyGAQwggjTw,116.0
IaoE6JAGhh8,160.0
-5be_UPkLRw,133.0
9Jt-bxV1gW0,132.0
c5Re3lGYUA0,158.0
e6UB5Za3nYw,125.0
vY04JLQa1MQ,193.0
1WybekasErM,86.0
QAUmchzQJAE,154.0
mFBIlYRQBLI,162.0
jri0U57iWWM,210.0
gPAI19a84KU,165.0
BYrS2k5nPbw,220.0
m9Gg_VQP2zw,190.0
UXldWskFeFY,299.0
vITX2N0hpYE,155.0
iB8YcYRzDdE,135.0
J3Sl8B7RzUg,144.0
m1JgMM8b9_w,127.0
fEZuzz0KmN0,161.0
dw95Qsj59NA,210.0
esHXIrYgSzo,191.0
F8QVrLcmRdA,156.0
rtsis0lgx7k,132.0
WH7TYlaKLl8,126.0
frgfTkjkcxo,140.0
Iqc8WWvcTN4,157.0
IrDm-HzK2y8,125.0
KISK76nF-XE,161.0
px2rxAmJNHU,207.0
IvDNfFVpvZI,138.0
JTu1R4b1yZQ,163.0
KAZVdaHzWNc,130.0
padXZANlFwE,189.0
i1lkrSFlpss,118.0
cZP4yFO6l78,151.0
n2ZkOcq4vWU,94.0
IegMpeJM1QU,171.0
oR1-UFrcZ0k,160.0
jaCofC2Bv-c,161.0
pgL4IvoR7tw,140.0
K2hcF1oOHb8,199.0
ILwJA2feDRs,187.0
PUXpgitNeOU,145.0
lLX3wpgs32Y,105.0
qGrKwxglKJ0,163.0
tUiVEKK8rWM,218.0
IdEekLJJc0o,161.0
B-Wf5QOHPxw,205.0
GxMoPTqev8g,161.0
NkmUIQL4spM,161.0
5M4QWD0U8-A,134.0
LdlDbA5DzsM,155.0
g7bQ7ynurn8,105.0
QZS_mcnK7mU,160.0
TYmMagkfjfI,163.0
IS-TH-YQbL8,129.0
hM1OunX-QBg,166.0
5dL4tZZ-Jq8,164.0
7C-aB09i30E,93.0
nvAZrrDwecI,141.0
f187FGFi1AM,176.0
75ovyrTzuYY,147.0
c7RyGNzyGB4,147.0
5AsYaSut428,102.0
lyuwBW9lNa8,163.0
4f7U_YO0fVc,170.0
jrf263yJwic,135.0
AYS6V3rDT6c,176.0
GHKtN9jPK1w,162.0
r_O3k-RpV2c,89.0
knL5zY1LRqw,163.0
hfNlv4HLZ5k,119.0
pu2ArBfwZcA,210.0
kCrtP_gPMwk,266.0
ETchiCkaaYE,140.0
DIlG9aSMCpg,155.0
pwSkfvXD_ug,198.0
0vv4ycVEVF4,60.0
sB1jRg2iQsg,145.0
lzo2hgdDUDw,145.0
sHFXRjwKOG8,193.0
WShQx7lNPi4,182.0
noT3bA3Ibyk,140.0
f4M5MT96FwY,74.0
58DPO_8Bd88,207.0
NXTrMtrTjlI,143.0
yYQtZCaPFaM,163.0
71qm5ZOlpAw,65.0
-tXr3ask1fo,140.0
TZjB7MW9Q-E,158.0
hhGWxqj_bC0,171.0
q2YwvMc96VY,140.0
bCOc7VCSox4,186.0
fBtPMUJJEg8,163.0
fZzxZa0k7II,142.0
moJvW1-7_Cw,168.0
QRoWiTcO7dk,243.0
VF_-AB2-Ux4,207.0
YprQvoOj6wM,179.0
1shru4620TE,180.0
gs0WQmW1icQ,128.0
LxMYNhlh0Tk,163.0
hfW-fzTbpRg,147.0
VKhEFVAoScI,161.0
r3L0e0izKG4,265.0
kPiMgLB7S7c,179.0
5bWanpZTnSQ,204.0
o1SrrJNjIh8,106.0
srpCm9gPmZI,155.0
Uk4tuWVB-ho,156.0
y0iBQV-yyLI,178.0
RIzrkbF1-SU,174.0
noLAdkr7WzY,140.0
emnU7uOpYtk,208.0
YNAv6w5RDIs,204.0
FiQnH450hPM,207.0
B6-nYQbUteA,150.0
NadEkwOLA7k,216.0
Z4DDrBjEBHE,222.0
PlBpNTEaRTI,85.0
emVaK5MoPBg,163.0
0oFdsgLP8n8,158.0
XFosHLSA03w,160.0
ddXUQu9RC4U,158.0
hFoLv3bTLSc,133.0
Hxtm9DG4k4o,158.0
H38XiM2EOnQ,176.0
BeAtRdD4roE,161.0
Ge1ceqHDMqg,221.0
d8Ff_W4-4VE,179.0
zPuVP5U-xag,127.0
ghDDdQxgXRw,104.0
MLrd4hKTVLQ,122.0
JnuYlFhXWsU,166.0
wjVPv5aO_no,168.0
KQOWuUy-7qE,208.0
k01VcZkKDME,143.0
wKiW5OYjels,184.0
2l_IUAcvfv8,152.0
riSEerXD6nE,140.0
TaOTPhkNkbw,145.0
b7C69HqnV8s,154.0
PXBBHe_SwSs,153.0
hJYfFD_MNoY,133.0
cdFiubg8UnQ,176.0
Ueq8bUwdm80,209.0
oW7IadnQblg,141.0
hcvAwHA7usc,156.0
rW1_EfZ2pWU,163.0
g3kE0xpO1y8,210.0
kgNMy-k2VnA,162.0
4t7oXxFAlHM,167.0
P4PPhm_fJug,176.0
4Wu598ENenk,163.0
xMjEmE1YLSU,160.0
aazXc06Oycs,183.0
Clr9NbvwbhA,58.0
kaJbWpMZdwM,201.0
I5RKRQcsDKU,208.0
BWYNt1N6xWQ,260.0
vRUQ_q5mivc,192.0
8r_dXbWf2Aw,106.0
8Ppo5YIYwTM,139.0
Pk-zBUDgesM,136.0
haX0ACElUQc,127.0
gMPr9rchJMs,156.0
v-8bLcH0iD4,137.0
QfVKP_ibzsI,75.0
dQNrOoc3NTA,168.0
uGg9-5_0On4,149.0
k6_TBuGcwzA,162.0
wBIVUUflNb4,253.0
H53kBYo1Jx8,144.0
HxdxfEN2v9s,209.0
LKpLGai9GxA,145.0
AiZf4-eJQUA,160.0
TY2PGciqbg8,211.0
DDYj5ChFwbU,149.0
tmUleIek9Fc,160.0
cKewmzrevAw,148.0
ozksR8QLWzM,161.0
nZy7fW9IO0s,164.0
3XZ9vtsDiuM,65.0
EB74RP-oZqE,165.0
QFDZTfWnWGg,234.0
_OpCOSHbqiM,114.0
G0y14S8h4ic,183.0
ZUmTlIUmbmE,183.0
tv25UVPcgxY,153.0
fmqHxRPGzC8,179.0
U44_sEUJROI,173.0
IxRCDx-YV4I,168.0
LmK0bMGzHpU,155.0
xsNboBgmN38,224.0
wUEYIhP_9ag,186.0
uWY60oFlfxs,152.0
8bQQIy5TKZE,204.0
vN_HrPvTVIk,121.0
ehdAEyAGBEc,161.0
BCSe_CsI75w,128.0
0IuOpt3p3WE,183.0
6qAar5htD0g,208.0
JWbqI-m3A3w,173.0
gkGFvtW0CSE,142.0
gsG8sEK2md8,203.0
3c5pbePUc2g,144.0
6JfQ82WowC8,144.0
xkjfSZtHBXc,199.0
Q0IHL6WGFY0,159.0
EJ5ywAAmiU4,162.0
ow9U0uWCfDY,158.0
HNPRZ2M3h-M,187.0
MdoBOoR576Y,143.0
01Im5dacdqE,200.0
a4OWkIrQUJw,127.0
8coCtKWysGk,186.0
vnRi28Q4THo,40.0
yb5FDpFLc1M,146.0
wEE-EVC0P8M,163.0
Q0yQbpoQ0hY,155.0
yth5JoZKnGQ,181.0
FhPUGeCMKCE,97.0
Q1khILbP8yU,180.0
V0sQmOr826A,143.0
eHx-v7Xto7E,162.0
gjuizikJ2bk,191.0
j0cqqCpIZHE,194.0
jXIFh5Gwqno,187.0
aU-Qp-5TsB4,80.0
dShmoHD7PdM,163.0
_zxlffOr1GA,142.0
FfIAWygymsc,162.0
XGZ0K5Rpacw,146.0
TNVwN7IfVAw,188.0
b3EWsHg08x4,102.0
xA5QELbB-vU,209.0
Se2zCvUqqWw,173.0
I5ohJ4BBHzo,166.0
bJgem6Xc3TM,97.0
NrXQSp7Uz0A,163.0
UQmQ7d-wXQE,120.0
u-BIr0fW5cU,162.0
6DQTWY9wTO8,161.0
5mL4wT8DEuU,162.0
BydT8m3NdRY,136.0
--QCZKgJt6o,206.0
vyMggFe9WRQ,129.0
gx9O6q0pDAU,157.0
wfq7O3AgXdE,208.0
lOmeZW0N10k,148.0
Dgd6gV5Z53U,162.0
18Qa__JYKdc,209.0
8v7xHt-CJZg,144.0
eC_Ua1svsSE,87.0
mdgbtrpVBm8,182.0
0O5CcvLk-uE,152.0
qpxUYzNSGn0,143.0
14Mf_nTyWBc,155.0
ma7zprvD7UA,202.0
rV4DxcJOCLs,150.0
g0j2dVuhr6s,160.0
mzP8haJXI5A,84.0
Mr7Ned_vQgU,185.0
m03MTJCH0Ns,99.0
zWtQ2tYVagg,200.0
NZ-u1BXI0YQ,219.0
GmjAp2eRDH0,163.0
XIPjMKd3-1U,205.0
KwnTYy2p0AE,154.0
F_EuMeT2wBo,126.0
IFc2QKCnGEg,162.0
eYCV5Zm4Ov0,219.0
GVhi1qkt5I4,68.0
Xh1Ls7C0UrU,166.0
H-Mr-QmgheY,163.0
Td_5-DJdFQM,209.0
2ad7SgwLNXo,193.0
Mw0IakmQri0,152.0
-cBGthOZ-Ls,155.0
HaCRdT6wcyE,168.0
YLjwEodCmT4,184.0
f505OHOUHoU,195.0
H3Epwo8vFpk,162.0
IthAv1JkF-0,161.0
G95g0vzTAKI,159.0
x5Gwzy2FY10,138.0
CvoAG6pgdC4,109.0
X5dtBoyZ33o,176.0
J6osFXTp7WQ,202.0
jVGNdB6iEeA,245.0
JtuMPxXQ2l4,182.0
uhBhYnRrOg4,162.0
o07ecRzkLuM,152.0
I3akC_INsFc,185.0
_BeHUjskbZo,163.0
HYWSAtLFgXg,138.0
NYo4WkYNLn4,203.0
xMpgI4DCKyk,102.0
UJWni94vAAU,112.0
C2pUVmGEEeM,158.0
RD2YJrvd71Y,163.0
GwyuRxkac2Q,180.0
3ThrlTaPWO8,115.0
9hNNrKNPGVo,177.0
BRZh_NO5tic,210.0
cYjv9uWxW94,204.0
gNbqn47rt3M,161.0
EJCaAADpCuQ,171.0
sxtENaaaPpQ,151.0
YfdRr7MWax4,199.0
1m3y_pIJ304,123.0
dslpHxTuA-w,226.0
K6O_Ep9bY0U,162.0
upVeLh6fbcc,119.0
vYafR-6wNGE,162.0
NJzij2bw0f4,174.0
NpiIAuEOzmA,145.0
-KVNfZo-cfc,261.0
faRFVdrRpws,241.0
Je4QCA5KCuc,162.0
39471A71y3w,138.0
VDwI61e2_6I,139.0
yiZpb7GPLYs,209.0
nEJKLKKO0uY,162.0
0CYdSfhwWVY,143.0
X7ME7WkPyC8,97.0
bXYobuaTjNs,163.0
CK3cE7N1pzU,124.0
TKVyyEsA-so,163.0
hIHC635Q9dc,173.0
Nk4JsPf8xX4,163.0
8bJzLt9AYqc,187.0
jorhoh0NNQI,188.0
4PcxtcrI9_U,163.0
MdfwpCH1Ksk,130.0
HmNJ03s2ZuM,101.0
AwXJIHFo84c,152.0
goKRpR4XNg8,119.0
YL_90r0J120,210.0
jowNLHQCAAY,99.0
8PALGqaFoFI,164.0
-p4TkuB20bs,140.0
ipb0Bfg_FTs,172.0
ky1W2n5RilM,163.0
7zDmlkn1gbQ,158.0
89OqkIyNnfQ,164.0
EQCf1YAzPsg,150.0
FFkQN5DyvXU,205.0
ZOoJoTAXDPk,162.0
8iCwtxJejik,178.0
DGW436DH8Yw,152.0
DY61X243BoU,98.0
BW1kpbOz5Eo,83.0
-ZRSgs6PHaY,157.0
ftAorMqqjy8,78.0
On364s5HiSk,76.0
1j4ITRCTJL4,236.0
3_dGBLwXBIE,154.0
opoVbcNO48o,162.0
32OtN3z_DNs,125.0
lwhQK2kDfBM,167.0
rEAbZTpV47E,152.0
w8mbmSijd4o,196.0
IWmzBLX4j8s,136.0
vq8OmtyOsR8,163.0
QN5dfOs4TMY,134.0
Ky6GupHDuOw,101.0
-o8b7tsVH64,160.0
0_hajel24IE,162.0
_CuE3lto5XA,203.0
U1_VGnnMle8,180.0
tYFBDqkrbvw,140.0
W_0WRTR2vSc,190.0
s8jfw7FxNqA,160.0
QeTaNmnwFHo,188.0
SWjCrhbuvCM,160.0
BXlYuaycRbU,187.0
PQ3Qc8bOqlY,201.0
GRrLWGMz5XY,160.0
ojiHA64n6iw,139.0
tVl78xgPyow,66.0
zFxkzMB3qCE,93.0
_qu4ZBCU6Fc,144.0
6p1EuLz9Fes,163.0
bjqsWtO5Xjg,131.0
uIl9IFcIXlg,186.0
Em8I02rqbhw,153.0
o4E-yb-1_FA,153.0
ayjftbSDeVA,162.0
s4esaE679Wg,212.0
lQ8JIa98kAw,131.0
Lf6fX3bsCxA,106.0
Dh6M4SEdLdU,206.0
X0uMMVqQgeY,236.0
ttEZ7b4Cf9w,190.0
WsHqQAfZvc4,167.0
bryVfEK0U4k,204.0
JX2gQZj3-NI,179.0
iQJh6I8kH_E,144.0
Z-365iujWk8,163.0
q74RKOmIjC8,149.0
PP8BpNVk8JM,162.0
vw6_cYCjRTE,18.0
LDmKhGcB0Xs,205.0
U2HWD9dymUk,202.0
0pRTb0RkPQA,191.0
2elellCQiAE,38.0
hEDeIvU1si8,201.0
Hxc048RM18U,161.0
MnZJSCtPQtY,208.0
1u9pKh8ut4E,179.0
pHBKmT6eNGw,129.0
CNuEPee1qOU,83.0
9fpDYMwJXQQ,153.0
YMb-AODYc6g,159.0
TO01P7dpKV4,177.0
rhNty595BeI,114.0
hImAmM5-Fpg,81.0
qkjpTwOa0GY,163.0
ylvCOlF5RLI,165.0
yBxr5ACMH5U,109.0
5TbuwxXBfoA,140.0
UneHDzMhbbw,162.0
Ge-ilEFgJ34,114.0
GuqaloLJNJk,228.0
s0_sBamhlIs,159.0
pLra48c-SuA,123.0
TrwIvCFIMZA,167.0
1c8XLJ9MEhk,163.0
Uv4YAx1nqDM,201.0
xT7F0eKfctg,155.0
OByY45anMr4,175.0
CyhOZgd8ahs,126.0
NpwkIYB3ZEY,73.0
kh1sYuFgUAM,115.0
z-fCbA2aAyg,204.0
uAERYfeiYBc,134.0
IhdEKY1b0tk,162.0
-v93NKIFBBw,120.0
I7MwxFdb0Ls,169.0
_yYDzLUH1NE,146.0
y_fgX9MUfVM,163.0
4-3B-Y9bM0M,191.0
LiODoFVKD40,190.0
rny3UdYPDn0,180.0
7n1uwzYOBa0,62.0
FstG27JuaRg,160.0
SWYmSp9wxUM,205.0
U8x2PcmL4pg,162.0
tYmvgGjSiN8,162.0
mmuJb30cigQ,140.0
E-NXKcnsDJ8,176.0
SSQJIBb_9gw,134.0
Y5EkcuhBwiU,229.0
FlxXhrDycHw,121.0
VvfIdmaKwfQ,179.0
MuWwCUXGzWE,163.0
qfq5VozCshY,203.0
uabEMv5Sr68,182.0
5h2uLkqpVV8,108.0
4MTf0k1vqTk,201.0
1iOnKJA2H7I,193.0
BJWR0io_SuE,191.0
B3v1kEzT4bA,182.0
6jS65g5UnWM,151.0
wjTfS7SvlUE,124.0
2fEZc4acGC0,141.0
NiAbqHXwclo,188.0
c_TXof1C-OI,161.0
gknobwKAStE,135.0
w424xCe0eGQ,174.0
BXvryt6UCC0,210.0
duT6QvbGAls,172.0
yjU5akwca64,160.0
-fMCqLBMPPo,160.0
Cn_70ds_Slw,182.0
cqiQmO5frrE,259.0
7S2ffMUk7iI,187.0
klpN-W3Z8Cw,135.0
tMaXLU_KG-k,128.0
VfzZIM_Mq54,174.0
Bmz67ErIRa4,155.0
U-Sqe0DN_E8,185.0
jQp4IlURoNg,152.0
AJWkS8Ja9YA,187.0
-Ww_Bo5ghiw,158.0
5rivvvWeYh4,162.0
0Tv6PQbWvJA,102.0
XRtuUFYTctA,97.0
S0ymo6QHMc0,204.0
TipOwV7y_q4,55.0
jrIc1SlA7O8,93.0
7I7OErGVS68,129.0
CMcqNCzUlGw,194.0
Qt6F9WCle9k,181.0
peUyLXrgYZ0,159.0
HOY92xiGY2M,208.0
GBTN4LA7pTs,160.0
UA1QG3_VoQ4,120.0
V2E341Ilexw,162.0
nn3I6-DBLJM,179.0
QfSL-PSHTkQ,143.0
g0HwVyKSC_8,160.0
Ov2ErYiFemg,153.0
QhZbpE7mdoU,122.0
2F4ExP0q6RU,143.0
9NErcOfza10,162.0
dgGvAQ3kcs4,270.0
oMH9kIyIl1I,131.0
yjF_gSu6xCQ,161.0
5xl30KAt6-w,108.0
qL5_xmtFVDo,232.0
WCES5LXQn9M,240.0
QhDRkf_XGVw,163.0
75A7PFuBqFk,162.0
TBURp00dftA,133.0
oFwbpFJpQbg,130.0
SYHN3rt-R5Y,127.0
zFaEUnrsjL4,160.0
WB9uluVLP9g,159.0
sYEGcfDCysI,194.0
b6WK3MwYFSk,139.0
de_Dik7HT6E,142.0
vdnA-ESWcPs,162.0
RE9FX2YWRJQ,189.0
KihpUEKi4TA,158.0
Hgee-O7ZAnY,191.0
FYm6LTv7PKk,110.0
yUd_E5dnVx0,158.0
b_wnD6jxREU,200.0
MCo6TtUkCWc,153.0
VvNX7pOAK58,276.0
TlB_1W-qc14,168.0
3dMF8cHKHZA,184.0
AaMkmiZ9bMM,175.0
7RsohcD0tS8,223.0
GHZSYBkKec4,192.0
gN1BjYlhKvc,184.0
toq0HYc9mmg,87.0
3IVugy6dK3E,155.0
qLFrdv2R8ng,140.0
dZmGh0bXqqw,209.0
lGAADj8laqo,151.0
-yyoLJuNIJU,209.0
7DP-JKwZrA0,163.0
IA0v8pCN8cQ,164.0
kJzOYZNQv6M,177.0
JuhTQwzizDI,173.0
mR0c0i1bCCM,183.0
vKEqdQhX4lo,120.0
vr2jJkcTcxk,138.0
fWcPwWR4C_w,164.0
HEnmNkRRmHs,163.0
8rlohOLUi9k,163.0
uD2mdsAwJBA,162.0
a-CS6CjnEw8,173.0
FubpK1Tho6M,311.0
O6DFHh2XxLk,97.0
ZCTqZhZRYl0,191.0
WdDUhHl-BzM,155.0
ljAdSzBv0ug,195.0
lXy9Lp8bu98,207.0
DoUYnGrhxi8,210.0
wstckFfu1z4,174.0
-nk6Gs6Z_Bo,199.0
RNJ7CL89IFM,199.0
wmXFSQdF3PM,205.0
3wJY4bd_M-w,158.0
T_HWlDa9t6o,154.0
ypvzo6iiM7M,234.0
YcbZKza_zUg,119.0
ohnkD-gjNVQ,162.0
TpwYtP4Kzbs,64.0
WaF5AMiC4xU,161.0
PywpJSG1dTM,191.0
_k6CZ13fAMo,51.0
ibAU8weiUOI,211.0
mgSDir-wcGk,145.0
sp0O70Q5FAQ,160.0
wzSYH0nT6Qk,138.0
63lE3AOBgeA,112.0
1wP9Mu1NKXk,92.0
q8RTGMsDTiw,160.0
WK29KgQKP8s,75.0
byObeFcFXmo,83.0
njnCT6sD1Bk,90.0
oK0u0F_Y2EU,160.0
HHxezNV6ntY,163.0
xG7kLQh4Qn8,160.0
ttiEgVcV-Xo,178.0
-YykCz0f3Vk,161.0
AL7UDurxc3w,130.0
j19-hpjJ4ok,163.0
LUV0AjnjaT4,63.0
1IZtDOuubT4,159.0
5H7YGAM9Na0,172.0
96sUPxlIfx4,68.0
IRZrsNC5jpg,156.0
nepc-GLWtfc,116.0
H7zXX6EqGbI,170.0
3J0d3ZwHy-Y,239.0
7oDSPSwMw5k,121.0
cG0GDlP4oH0,115.0
3cDavZFKopc,163.0
rvqm61CcOLo,194.0
HzvL4MonF-I,161.0
qPbOVPtdaZs,177.0
osE84bZ1jNc,144.0
y2DC74NT5G8,158.0
cbEbCrrgWiA,195.0
Isof3ww1UPs,198.0
rA6AZeHyw8Q,210.0
yu3iX6zxbm0,209.0
sj93sTcEJYA,144.0
XSX3JKL0DpU,156.0
rtkI87FeqOY,131.0
7h-q7bXYD1c,192.0
QE78itp1Jn0,156.0
r_ckU9PkTbM,150.0
-Qq6ZZy0yGg,181.0
OUo2Klpa8AU,140.0
i2gVXd7FzhQ,232.0
7qhNVDPZ-0I,218.0
Zbmc8C3GaC8,133.0
hlKMLkrSrDo,209.0
AIQHqvG9Ql8,207.0
1e7FILJsiZA,190.0
9h9W4c2YLCg,156.0
iewhzdra0DU,143.0
GFLUYlb5jj0,51.0
mT3_2sDEBJQ,87.0
bUWnZAFfxYc,238.0
xVWpHTafYuA,158.0
sAtsZPmjExo,195.0
BTeAQ_QLObc,179.0
-Jzi-2lYWEw,161.0
L_TvaJulWx0,159.0
W7BLikBY5Ak,186.0
1mqubJrf6KA,203.0
Hsi4X9MxtkY,163.0
QbLPQWZWXjs,65.0
ZJlmYy-mAZY,156.0
LdsaucLvRb4,201.0
daoD1UtU5XI,147.0
alh8b1lYuRU,238.0
ZPMDA9N1itk,167.0
FVRaOepQ02I,143.0
EGWfothiSU8,163.0
GaBjbzvkxNk,79.0
WOnHL_mSXRY,143.0
jmC2y7EsXqk,100.0
2ZpWLuAc7LE,153.0
7_PX1cVuaVA,58.0
9cwWiC6Gs80,209.0
EFollUtH108,204.0
vgGb9tSOKbs,153.0
0tnKF_qcXTo,212.0
AB7mSGjpn8c,149.0
nQZd4bNOSAI,116.0
7mGr4Uc7ebA,157.0
fcfYrTFbM94,129.0
zjFMyK_bRso,174.0
dp2MR9fswWk,198.0
ioXW5Fg_q_g,169.0
pE5pl9UG93I,161.0
Oq3cGgqbWG8,187.0
6Qhj03nCJn0,135.0
oSc-5smBhRQ,151.0
wTfbHs4HlPo,157.0
OeSwSYmipqo,162.0
NtgFKdWcKXY,163.0
wMvTR012Dmg,163.0
PxuQ1n3xaRQ,144.0
fYbbxzLGpbI,183.0
wcenhpP37sg,201.0
GPuCrJujOkk,161.0
3ge07nbMna0,124.0
9dqOdoFtNcM,188.0
7iM1XM9SvdQ,151.0
kV36CHsDZ_c,159.0
ouppQFx3v-I,163.0
XDXuWwNXAZM,83.0
yeBqf6bYZak,86.0
gA3wJRuClks,189.0
7_ip79SGVLo,163.0
LN1WX6JkYaI,162.0
WjQovCr8Tgs,132.0
tXF23iSwW3I,137.0
uLYYXvBlUgQ,113.0
XemAlj9_qKE,165.0
nM0u8GRt_hU,162.0
1jjQuF3a-7U,121.0
ofWdRHOZpV4,64.0
KQt2qAPhUAI,142.0
YtWJKXNMmhI,207.0
yycyKndEWcA,101.0
MvkN3003iU4,131.0
8JoOpx6VwHk,161.0
qlfI_AppyIk,149.0
3OYeaLGRfug,87.0
ZOK3q8Pxw44,147.0
Y92N7SFJ0Fo,148.0
6ZygVYbMrfc,133.0
mSd_B5ZTP3s,137.0
IT3BdhTyVXs,73.0
OlLMqN-vjKk,111.0
kRWvfBinmWw,163.0
xpFArzEh9Dk,205.0
8Kx0qYRv8XQ,133.0
2Z5WH83Vhs8,119.0
_AgBIeTHzTM,134.0
sPQLY7niQC4,83.0
Ka-SEhfCAUY,151.0
BshBOgRLN28,177.0
LHcbbXpKIrc,163.0
mPxTwqzr1sw,178.0
FVEiScxUQyY,152.0
hD7KaqFoSq0,143.0
hJErQ3vUD24,208.0
WygmbuU_78c,180.0
TH0d-3NnNUM,160.0
dH3dqXHH0yU,177.0
EELH6-pgf40,234.0
Cf3RfidFKBw,158.0
Zj3ggkkj2Pg,169.0
cIiMDK4UMQM,163.0
Rc8ybU83qHU,159.0
a46m8g3grB8,151.0
VBLIuICtHuo,180.0
JzH1Z17c4yc,106.0
M3u94uEBq9o,159.0
kxBu82Dte10,86.0
LxXrccK4S3I,209.0
9lqv-q15y1c,156.0
0bRr_MER6Vg,206.0
5U72xvlbn-k,65.0
hKBHte0cc_0,150.0
REXJhZBFD1w,217.0
lt3h5Ez9t4g,162.0
uioT_3dqzXc,144.0
mG1vn39lP3M,160.0
d6263F3UkWo,209.0
gw_zwDaiuJs,139.0
XBZfsb7OO_k,166.0
vZ3nHOtlQiU,185.0
r2GpJzIdoYQ,176.0
I0YUjv1u-Gw,155.0
1hw9NF3zzrI,67.0
sIbYUg1FKK4,104.0
oDjuY9KCsI8,197.0
1gj7X8C31Tg,184.0
oiQPOmrEAxo,206.0
EBkacU72QM4,154.0
Nj7HiMh778M,135.0
cTR9Hnxfk7A,157.0
Iy2GKyD2IoQ,142.0
ATid397QdsY,206.0
zpsNG-exYxE,112.0
gIGtDdiHlA8,249.0
_uRGjnG3G3o,145.0
-pEKUJ9MADs,143.0
OvQctA3xsoE,130.0
nOpwufXdkIk,159.0
6Kfqy-8C3o0,203.0
ZbPoAOc_iKw,103.0
opyh8AAgisI,168.0
F_VIM03DXWI,113.0
8sJaglGoByg,157.0
Vt0rz5iPuaA,132.0
O4brzUAaTS0,243.0
bZ7ZsN1FXuI,173.0
SRMuzjyoMRg,162.0
k3TpBfnaEmI,163.0
n5tMCxz-9uY,169.0
nsQtI33UbGI,77.0
LDC0ii3Rwww,165.0
50cIB7qKfnk,112.0
x2wH5RS58lo,247.0
6IXjYpPtjWk,160.0
JkQzE831VM8,206.0
gFKba_Esjt0,124.0
FTGtcjSMjy0,158.0
njfu6wuNC_w,153.0
8Pd2fpoD0Xg,212.0
n-5bVE4K2Ls,149.0
n16wxs5pgvk,162.0
oKCF_TzQ6Pk,128.0
hgzSTQiMxj4,136.0
hzmZJcPlJlE,198.0
DoKxkx0bYRk,163.0
nr2mDvF5-DA,181.0
p7zF3vZL-4s,156.0
LVflxqHuw2I,164.0
uFNIrs3jtEQ,188.0
ysLBlalu91s,250.0
AtcaQ4_DBOs,175.0
ctyDL-6f90w,172.0
zE9G5pK4774,59.0
4vJ6xB6ctaA,144.0
PQ-8JIzjq_I,114.0
G4cvTaP7RS8,197.0
V4jg8o9wXys,160.0
hSvJRk5OH_o,208.0
kcYN8phvjSY,156.0
uGstM8QMCjQ,139.0
eOcimzsviFA,191.0
ptJ8x9AERwA,157.0
Y4SSkX4sRMQ,110.0
q8CXKTH5950,144.0
8cAlXSNQeUY,209.0
nmaCobIvt2w,149.0
1dLZuGiJRXA,172.0
IyN025OadaE,219.0
wmbN_BXQaho,210.0
EvCuX-oY4_c,134.0
J2Ws0QEADsU,204.0
K7AKLKQqfj4,195.0
D-5P2iMf_ZA,148.0
0668UNhYjXg,157.0
uBP8cPLPWrQ,206.0
FMcQ9qdYBUI,161.0
RWwhA2v9UFQ,148.0
zpmLSGixYwM,209.0
wZWNmL5VsIs,216.0
2i-3w7WnPiU,150.0
COSkA00zJlo,141.0
fki-LTswICw,199.0
KQa_SiTfU34,205.0
9l_U2xXb9VI,147.0
R1zRKVLsmrM,116.0
-oheJ3ZSgiA,108.0
U45CzgrLE9s,240.0
EU70jtTYN0E,101.0
hlx-FULnwJs,159.0
FPpYxPOjtsw,145.0
pDjY4qorZrg,211.0
n1pSObsJ_hk,162.0
t2ydTbUJ__8,136.0
MRs1EBoZQ7c,158.0
NX12Wu1uqbI,144.0
LimvO4zrETM,162.0
VrXUYjVCX2o,120.0
YMzV96LV6Cc,163.0
xx2qTUg_buo,197.0
UsNnkax2wNA,238.0
wPT49WXC0Zo,165.0
Z9mzzABiQUo,163.0
NJIjNs_s2NI,133.0
tRwyOQw5zcw,121.0
uhDhzHrffBQ,249.0
j8Sb4-hMhCg,163.0
sIwsArbH5ck,180.0
EHwxZtRyOok,94.0
pAZOyJPs5bo,144.0
yAhuaFMTSKM,125.0
40NyqKryTUU,182.0
s9IqypZYH6A,160.0
IWZLSjyJPsU,172.0
HuzpoTGja5M,143.0
